insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (1, 'Williams and Sons''s Just Case Prototype #291', 5, 873487, 'Williams and Sons''s Just Case Prototype #291 is a luxury tv that cannot be found in your local stores! Mean later quality eye newspaper I reflect man. Personal charge night.', 'TV', 1.05, 2.81, 1.01, 'https://images.unsplash.com/photo-1691745034385-d5376238a97c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDI4MDd8&ixlib=rb-4.0.3&q=80&w=1080', 73, '1976-11-20 08:46:19', '1991-09-17 08:48:42');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (79, 'Made in Macao: Worth Option Version 86', 62, 724412, 'Made in Macao: Worth Option Version 86 is a luxury male accessories that cannot be found in your local stores! Here wind city from improve year cover candidate. Event all than development popular coach can.', 'Male Accessories', 4.29, 4.75, 4.33, 'https://images.unsplash.com/photo-1676914730169-ade8d85e9db7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODF8&ixlib=rb-4.0.3&q=80&w=1080', 1, '1985-07-29 14:27:45', '2013-09-15 17:58:10');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (80, 'Born in Morocco: Safe Closet MK 339', 5, 679731, 'Born in Morocco: Safe Closet MK 339 is a luxury cooker and oven that cannot be found in your local stores! Listen radio several when. Situation also school. Which same worry outside. Himself current remain about thank. First push plant hair rise.', 'Cooker and Oven', 3.52, 1.2, 2.68, 'https://images.unsplash.com/photo-1691435420908-9371e9cadc28?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODJ8&ixlib=rb-4.0.3&q=80&w=1080', 143, '1971-06-05 17:52:35', '1992-01-10 13:15:40');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (81, 'Jackson-Kemp''s Fast Inspector Variance 207', 73, 56401, 'Jackson-Kemp''s Fast Inspector Variance 207 is an affordably priced refridgerator that cannot be found in your local stores! Score draw type beyond any while fall. Friend word reach. Participant plant foot such to dream.', 'Refridgerator', 2.01, 4.84, 2.99, 'https://images.unsplash.com/photo-1692732165339-b3745d9838f4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODJ8&ixlib=rb-4.0.3&q=80&w=1080', 104, '1974-03-18 07:46:09', '1987-09-08 12:03:19');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (82, 'SlateBlue Best Role Gen. 477', 95, 930663, 'SlateBlue Best Role Gen. 477 is a luxury phone accessories that cannot be found in your local stores! Standard imagine probably. Treatment face note measure party strong. Base life teacher think.', 'Phone Accessories', 1.41, 2.46, 0.43, 'https://images.unsplash.com/photo-1690987866346-9973ed5f4f81?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODN8&ixlib=rb-4.0.3&q=80&w=1080', 141, '1985-06-11 01:09:16', '2008-03-08 19:24:31');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (83, 'Born in Gibraltar: Open Stage Gen. 856', 75, 108476, 'Born in Gibraltar: Open Stage Gen. 856 is a luxury tv that cannot be found in your local stores! Pressure bad service process center lawyer family. Why century those somebody everyone.', 'TV', 1.96, 0.23, 2.3, 'https://images.unsplash.com/photo-1691902354814-1ce16949b7a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODR8&ixlib=rb-4.0.3&q=80&w=1080', 144, '1996-11-14 04:15:37', '2012-10-14 04:49:52');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (84, 'Cole LLC''s Political Bathroom MK 926', 60, 982254, 'Cole LLC''s Political Bathroom MK 926 is a luxury wall decoration that cannot be found in your local stores! Church decide spend seek three to move. Cause citizen analysis material stock carry head share. This entire leave until across indeed raise several.', 'Wall Decor', 0.72, 2.7, 3.75, 'https://images.unsplash.com/photo-1692559719963-cf53cd3edbdf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODR8&ixlib=rb-4.0.3&q=80&w=1080', 102, '1988-03-27 23:11:51', '2004-05-14 00:58:46');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (85, 'Born in Guinea-Bissau: Successful Condition Prototype #745', 99, 809881, 'Born in Guinea-Bissau: Successful Condition Prototype #745 is a luxury tv that cannot be found in your local stores! Near maybe if onto lawyer peace instead. Why college simple fire father while term measure.', 'TV', 0.14, 2.88, 1.42, 'https://images.unsplash.com/photo-1692452376160-14194abefba8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODV8&ixlib=rb-4.0.3&q=80&w=1080', 113, '1975-09-16 13:37:47', '1977-02-02 08:05:40');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (86, 'Mx. Lee''s Dead Living Gen. 331', 33, 375899, 'Mx. Lee''s Dead Living Gen. 331 is a luxury racket sports that cannot be found in your local stores! Either offer again customer serious position. Along see down already camera analysis shake.', 'Racket Sports', 1.25, 0.67, 1.85, 'https://images.unsplash.com/photo-1690983316606-87b1d720f1cf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODV8&ixlib=rb-4.0.3&q=80&w=1080', 44, '1974-02-27 03:33:10', '1993-08-23 19:56:00');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (87, 'Made in Niue: Gross Store Gen. 706', 82, 349292, 'Made in Niue: Gross Store Gen. 706 is a luxury computer that cannot be found in your local stores! Bit until chance. Real investment company low two both control. Treat again protect front near spring family.', 'Computer', 1.28, 0.53, 1.34, 'https://images.unsplash.com/photo-1690718701767-4af5cdab195e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODZ8&ixlib=rb-4.0.3&q=80&w=1080', 143, '1981-10-14 10:45:45', '2012-02-06 21:36:54');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (88, 'LawnGreen Successful Body Edition 593', 55, 796645, 'LawnGreen Successful Body Edition 593 is a luxury tv that cannot be found in your local stores! Capital their check big order girl. Analysis manage join edge would other.', 'TV', 3.14, 4.81, 0.6, 'https://images.unsplash.com/photo-1691425938881-2cac802cf078?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODZ8&ixlib=rb-4.0.3&q=80&w=1080', 57, '2011-10-04 06:23:18', '2016-11-21 17:35:43');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (89, 'Mr. Galvan''s Technical Salad MK 683', 41, 800540, 'Mr. Galvan''s Technical Salad MK 683 is a luxury ball sports that cannot be found in your local stores! Hope entire two development hot. Owner PM job hair. Evidence various increase give lay. Score four security act yourself box test.', 'Ball Sports', 2.48, 1.89, 2.67, 'https://images.unsplash.com/photo-1635362269799-7db465b6b0ca?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODd8&ixlib=rb-4.0.3&q=80&w=1080', 33, '1993-04-18 04:17:46', '1996-08-19 06:45:13');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (90, 'WhiteSmoke Existing Potato Prototype #937', 34, 224021, 'WhiteSmoke Existing Potato Prototype #937 is a luxury racket sports that cannot be found in your local stores! East no or remain popular line likely. Environment network easy bad. Road kid care which project school.', 'Racket Sports', 0.19, 4.91, 0.63, 'https://images.unsplash.com/photo-1691727478684-6062c7dfd67f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODd8&ixlib=rb-4.0.3&q=80&w=1080', 70, '1986-12-25 01:52:56', '2019-04-10 15:08:31');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (91, 'Dr. Powers''s Pure Inspector MK 55', 52, 336765, 'Dr. Powers''s Pure Inspector MK 55 is a luxury tv that cannot be found in your local stores! Leave avoid again rise. Fall couple only note already property produce. Four class within movie record whom table.', 'TV', 1.91, 1.96, 1.98, 'https://images.unsplash.com/photo-1690844625344-6a3a791b8e11?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODh8&ixlib=rb-4.0.3&q=80&w=1080', 97, '2011-07-04 13:31:56', '2021-08-03 03:21:10');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (92, 'Mrs. Byrd''s Few Job MK 852', 23, 49710, 'Mrs. Byrd''s Few Job MK 852 is an affordably priced cooker and oven that cannot be found in your local stores! Garden cover store western house rather reduce.', 'Cooker and Oven', 2.48, 0.65, 3.2, 'https://images.unsplash.com/photo-1692364795455-a97bb05e84ab?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODh8&ixlib=rb-4.0.3&q=80&w=1080', 21, '1971-02-17 04:20:43', '2001-03-04 15:29:30');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (93, 'Taylor-Moran''s Accurate Hotel MK 86', 82, 4445, 'Taylor-Moran''s Accurate Hotel MK 86 is a cheap male accessories that cannot be found in your local stores! Degree summer respond war world option sometimes bring. Eight identify sport despite.', 'Male Accessories', 0.22, 2.22, 2.09, 'https://images.unsplash.com/photo-1657004363222-7447e41d347c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODl8&ixlib=rb-4.0.3&q=80&w=1080', 38, '1979-06-23 20:55:08', '2009-10-13 06:06:45');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (94, 'Cox, Marshall and Cross''s Sexual Vegetable MK 520', 16, 966079, 'Cox, Marshall and Cross''s Sexual Vegetable MK 520 is a luxury computer accessories that cannot be found in your local stores! Agree measure space enter everything town benefit guess. Take dinner evening there. Ready fire less carry growth history.', 'Computer', 4.43, 3.29, 3.9, 'https://images.unsplash.com/photo-1693163386625-3c52c12d34cb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyODl8&ixlib=rb-4.0.3&q=80&w=1080', 147, '1976-12-11 10:21:02', '1987-03-21 00:05:28');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (95, 'Navy Ok Woman No. 731', 23, 478799, 'Navy Ok Woman No. 731 is a luxury floor decoration that cannot be found in your local stores! Economy always light increase feeling. Find claim choose short view.', 'Floor Decor', 1.96, 1.54, 3.42, 'https://images.unsplash.com/photo-1691918518442-cdcc3cfcb070?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyOTB8&ixlib=rb-4.0.3&q=80&w=1080', 61, '1972-02-02 22:45:18', '2007-09-22 16:26:49');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (96, 'LightCyan Weekly Bathroom Gen. 849', 57, 204578, 'LightCyan Weekly Bathroom Gen. 849 is a luxury male clothing that cannot be found in your local stores! Recognize brother worker career. Him room training with.', 'Male Clothing', 4.59, 4.08, 1.79, 'https://images.unsplash.com/photo-1692732164798-4c1d389382c1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyOTF8&ixlib=rb-4.0.3&q=80&w=1080', 65, '1989-01-10 10:58:33', '2020-08-27 12:32:36');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (97, 'Made in Norway: Unique Series Prototype #492', 55, 587185, 'Made in Norway: Unique Series Prototype #492 is a luxury chairs and sofas that cannot be found in your local stores! Modern southern station data doctor suddenly. Unit perform research. College piece require. Both them choose something create.', 'Chairs and Sofas', 4.6, 0.89, 2.96, 'https://images.unsplash.com/photo-1693476516334-25f07491f59c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyOTF8&ixlib=rb-4.0.3&q=80&w=1080', 73, '1984-08-29 19:32:35', '2001-12-28 06:07:11');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (98, 'Cooke-Flynn''s Slight Ring Version 134', 100, 182065, 'Cooke-Flynn''s Slight Ring Version 134 is a luxury tv that cannot be found in your local stores! Ability available commercial so. Activity change themselves window. Break knowledge until marriage after here. Man must degree step although.', 'TV', 1.34, 2.83, 0.4, 'https://images.unsplash.com/photo-1688560722687-7d4d5fb8ff8f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyOTJ8&ixlib=rb-4.0.3&q=80&w=1080', 31, '1998-08-09 08:12:50', '2011-04-23 12:32:42');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (99, 'Harper-Moore''s Realistic Insurance Variance 795', 34, 18645, 'Harper-Moore''s Realistic Insurance Variance 795 is a cheap female sportswear that cannot be found in your local stores! Visit research American because fine fish site. Around guy student window pretty sing. Price PM PM charge.', 'Female Sportswear', 1.58, 3.39, 4.08, 'https://images.unsplash.com/photo-1692316647214-f8dc224626b4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyOTJ8&ixlib=rb-4.0.3&q=80&w=1080', 129, '1986-05-29 06:45:48', '2009-07-02 07:23:44');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (100, 'Mx. Johnson''s Representative Exam Variance 338', 16, 788290, 'Mx. Johnson''s Representative Exam Variance 338 is a luxury ball sports that cannot be found in your local stores! Develop one process unit physical table reality. Among science machine stay. Mrs physical run past office parent hair.', 'Ball Sports', 4.16, 1.53, 1.5, 'https://images.unsplash.com/photo-1663344010224-a89a22f14bb7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MDQyOTJ8&ixlib=rb-4.0.3&q=80&w=1080', 73, '1977-11-09 22:55:31', '2017-02-05 19:39:15');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (101, 'Mx. Elliott''s Firm Charity Prototype #770', 89, 248502, 'Mx. Elliott''s Firm Charity Prototype #770 is a luxury lamps that cannot be found in your local stores! Car owner most include by example hit. Thought player true happen daughter. Bar low teach each.', 'Lamps', 4.36, 3.68, 1.19, 'https://images.unsplash.com/photo-1686509595443-9d87f8733eb6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NjZ8&ixlib=rb-4.0.3&q=80&w=1080', 2, '1990-11-03 21:15:43', '2018-10-26 11:49:09');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (102, 'Davis, Andrews and Lopez''s Dependent Opportunity No. 280', 66, 967364, 'Davis, Andrews and Lopez''s Dependent Opportunity No. 280 is a luxury boy clothing and accessories that cannot be found in your local stores! Represent space appear relationship. Full show structure seat. Fine begin say talk rule. Hear impact compare politics.', 'Boy Clothing', 2.96, 4.71, 0.33, 'https://images.unsplash.com/photo-1690675642691-a3160149f30e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0Njd8&ixlib=rb-4.0.3&q=80&w=1080', 9, '1983-06-13 09:22:23', '2004-02-07 00:13:55');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (103, 'Made in Korea: Poor Counter Version 355', 82, 247628, 'Made in Korea: Poor Counter Version 355 is a luxury racket sports that cannot be found in your local stores! Piece wall another. Culture rest morning Mr church.', 'Racket Sports', 2.85, 0.46, 2.98, 'https://images.unsplash.com/photo-1687946939402-a02bfa7af289?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0Njd8&ixlib=rb-4.0.3&q=80&w=1080', 118, '1985-07-28 11:50:54', '2016-01-16 15:04:29');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (104, 'DodgerBlue Soft Soup Edition 564', 11, 647429, 'DodgerBlue Soft Soup Edition 564 is a luxury refridgerator that cannot be found in your local stores! Scientist ahead night west. Great huge him. Detail father year mouth long course kid. History painting member do guy send.', 'Refridgerator', 4.05, 3.56, 0.46, 'https://images.unsplash.com/photo-1693003773471-13b8e7365727?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0Njh8&ixlib=rb-4.0.3&q=80&w=1080', 62, '1974-01-28 02:45:42', '2021-04-17 16:08:53');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (105, 'Hernandez and Sons''s Informal Meat Version 468', 73, 525487, 'Hernandez and Sons''s Informal Meat Version 468 is a luxury female clothing that cannot be found in your local stores! Much wind stay. Sport value question majority body operation strategy. One bring expert hand moment. Determine court hospital of pressure safe.', 'Female Clothing', 0.28, 0.84, 4.12, 'https://images.unsplash.com/photo-1692107356021-ac95994b72c6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0Njl8&ixlib=rb-4.0.3&q=80&w=1080', 4, '1977-12-22 14:14:37', '1988-03-07 10:10:25');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (106, 'GoldenRod Commercial Door Version 128', 100, 63555, 'GoldenRod Commercial Door Version 128 is an affordably priced chairs and sofas that cannot be found in your local stores! Decade day her foot wide staff even. Direction speak lawyer. Sea sea you.', 'Chairs and Sofas', 3.91, 2.85, 1.79, 'https://images.unsplash.com/photo-1690823992618-e7010fe130d4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0Njl8&ixlib=rb-4.0.3&q=80&w=1080', 88, '1979-08-28 10:21:55', '1989-10-01 22:10:20');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (107, 'Mr. Lucas''s Little Gift Version 763', 75, 796228, 'Mr. Lucas''s Little Gift Version 763 is a luxury male accessories that cannot be found in your local stores! Data try understand amount beyond agree dark more. Pressure approach change parent nothing. Option recognize foreign chance she indicate.', 'Male Accessories', 2.32, 3.53, 1.02, 'https://images.unsplash.com/photo-1691660802922-51254a096850?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NzB8&ixlib=rb-4.0.3&q=80&w=1080', 87, '1971-10-08 23:55:04', '2022-02-02 11:04:50');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (108, 'Born in Montserrat: Actual Arrival Gen. 167', 5, 585406, 'Born in Montserrat: Actual Arrival Gen. 167 is a luxury lamps that cannot be found in your local stores! Heavy radio assume respond long during author. Hospital treatment study pull understand. Stuff why cut agent.', 'Lamps', 4.75, 1.3, 4.1, 'https://images.unsplash.com/photo-1692005104293-8a319ce41665?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NzB8&ixlib=rb-4.0.3&q=80&w=1080', 28, '2002-02-14 19:15:21', '2002-10-23 11:07:23');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (109, 'Grant and Sons''s Responsible Word MK 907', 89, 689063, 'Grant and Sons''s Responsible Word MK 907 is a luxury lamps that cannot be found in your local stores! Sister when wrong beautiful figure. Hold financial face deal. Them great leg. Teacher term indeed firm little meet. Public without social its.', 'Lamps', 1.11, 4.51, 1.34, 'https://images.unsplash.com/photo-1666427619107-01b046609a05?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NzF8&ixlib=rb-4.0.3&q=80&w=1080', 73, '1985-11-23 19:25:12', '2008-01-29 03:26:58');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (110, 'Mrs. Collins''s Healthy Challenge No. 893', 23, 145825, 'Mrs. Collins''s Healthy Challenge No. 893 is a luxury computer accessories that cannot be found in your local stores! Concern her possible college. Learn door order action. Toward these wait sign.', 'Computer', 2.24, 4.68, 4.33, 'https://images.unsplash.com/photo-1691349448434-8330ea70c317?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NzN8&ixlib=rb-4.0.3&q=80&w=1080', 69, '2005-03-19 23:08:34', '2012-07-02 16:21:40');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (111, 'Born in Finland: Least Training Gen. 792', 41, 815006, 'Born in Finland: Least Training Gen. 792 is a luxury male accessories that cannot be found in your local stores! Argue class stop guess. Wind law police professor rate fact. Performance build make end teach.', 'Male Accessories', 2.54, 4.59, 0.97, 'https://images.unsplash.com/photo-1690975243919-4aa73dc78c81?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NzR8&ixlib=rb-4.0.3&q=80&w=1080', 110, '2001-11-11 09:01:34', '2022-07-21 14:44:14');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (112, 'Mrs. Wilson''s Weird Ticket MK 390', 57, 866744, 'Mrs. Wilson''s Weird Ticket MK 390 is a luxury lamps that cannot be found in your local stores! Phone director camera speech. Tax run western eat space thing.', 'Lamps', 1.54, 1.48, 1.69, 'https://images.unsplash.com/photo-1691406874341-2d3f60d5accf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NzV8&ixlib=rb-4.0.3&q=80&w=1080', 122, '1991-01-20 14:23:31', '2011-02-12 10:01:32');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (113, 'Mrs. Romero''s Inevitable Criticism Edition 280', 52, 557438, 'Mrs. Romero''s Inevitable Criticism Edition 280 is a luxury boy clothing and accessories that cannot be found in your local stores! Poor peace pretty information performance society. Imagine onto movie woman. Name science travel pressure away key.', 'Boy Clothing', 4.83, 3.68, 2.99, 'https://images.unsplash.com/photo-1691080994369-0fb7784e37be?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NzZ8&ixlib=rb-4.0.3&q=80&w=1080', 93, '1970-01-10 04:14:43', '1995-09-13 19:27:44');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (114, 'DodgerBlue Thick Sea Gen. 9', 89, 421950, 'DodgerBlue Thick Sea Gen. 9 is a luxury boy clothing and accessories that cannot be found in your local stores! Finally radio east must appear believe wind. Industry shake situation together conference actually none.', 'Boy Clothing', 2.34, 1.62, 3.1, 'https://images.unsplash.com/photo-1692656570096-8894c62d0733?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0NzZ8&ixlib=rb-4.0.3&q=80&w=1080', 126, '1973-05-25 15:31:43', '2003-04-05 08:36:23');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (115, 'Cole Group''s Accurate Employer Version 149', 62, 471273, 'Cole Group''s Accurate Employer Version 149 is a luxury girl clothing and accessories that cannot be found in your local stores! Five behavior oil total community rate student. Thing production full step race reach. Member design attack bring unit.', 'Girl Clothing', 3.44, 3.9, 4.35, 'https://images.unsplash.com/photo-1692102683620-0b1c23d1486a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0Nzd8&ixlib=rb-4.0.3&q=80&w=1080', 112, '2018-01-05 06:56:43', '2022-10-05 04:48:56');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (116, 'Dr. Campbell''s Dramatic Competition Version 999', 84, 873875, 'Dr. Campbell''s Dramatic Competition Version 999 is a luxury phone that cannot be found in your local stores! Similar control apply rest must. Success guy himself case. Why interesting answer.', 'Phone', 3.36, 4.46, 4.85, 'https://images.unsplash.com/photo-1692316991412-fca633984f97?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0Nzh8&ixlib=rb-4.0.3&q=80&w=1080', 107, '2000-11-22 13:25:20', '2003-05-05 04:59:28');
insert into product (id, title, seller_id, price, description, category, length, width, height, image, remaining, created_at, updated_at) values (117, 'Green Drunk Layer Prototype #964', 23, 603796, 'Green Drunk Layer Prototype #964 is a luxury computer that cannot be found in your local stores! See age popular continue physical western kid. Even contain successful win open.', 'Computer', 3.02, 4.77, 0.1, 'https://images.unsplash.com/photo-1691446743592-75e36ed64fef?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w0OTc0Mzd8MHwxfHJhbmRvbXx8fHx8fHx8fDE2OTM4MTM0Nzl8&ixlib=rb-4.0.3&q=80&w=1080', 57, '1971-06-28 10:06:55', '1976-05-09 06:31:27');
